Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
45530,-0.524652733423681,0.778290803753911,1.41177284616553,-0.381408536098026,0.834973092160621,-0.0185603795897102,1.04156526333006,-0.0300793897105397,-0.487248522291506,-0.366610256991779,0.882826764839939,0.0330846998307769,-1.08401366329193,0.407606761602644,-0.213308284520379,0.257638670376234,-0.932398120107679,0.150914416583788,-1.12052419805017,-0.17874971402329,0.135172673618424,0.464992587481243,-0.284545441874959,-0.335442573434057,0.00606641957857146,-0.556131366047002,-0.0566843733807705,-0.1110233463321,13.4,0
140913,2.18903929475948,-0.688251854417833,-1.42583085695255,-1.09345814933756,-0.263827460638973,-0.70042444969588,-0.413149759363264,-0.234667811757776,-0.91342566322764,1.02071877593505,1.20811424465529,0.412011734568277,0.832751417119858,0.073651470097332,-0.410216240176669,1.06122297736184,-0.153498332835656,-0.869868780930435,0.706250323677565,0.05329826022203,0.489733806884918,1.39302604585523,0.00508874595209274,0.843785710175504,0.211513450339065,0.0102912964427611,-0.0433587186842605,-0.0666568725526592,15.0,0
137437,-0.300226911966921,-0.58229906991772,-0.157255090197461,-2.14497914103767,-0.238455914046726,0.233314485635339,-0.803077409553359,0.468653098547031,-2.54497101625586,1.06211316958281,-0.75775930202043,-0.773642525071852,0.63540231413139,0.0596097363827072,-0.608793211117501,-0.436078755544394,0.329080935359154,1.05398267794493,1.60100079221681,-0.159909769602719,-0.00754089903386098,0.201304602311241,-0.137846752559603,-1.44705595802919,-0.494572072414871,0.00567983547637612,0.0932422891871853,0.0509947151769073,30.0,0
137535,-0.727306868061859,-0.419857698548163,-0.90921610668198,-2.58945835176903,0.811051403973097,1.07890306708136,0.278542397097561,0.714495502065113,-1.65082875268252,-0.434711039555631,0.764963338164637,0.63804513525482,0.340008202406678,0.755001704041537,0.0258635512318519,-2.31012832398398,0.570775864270787,0.134445222233707,-1.30277133992313,-0.346102590649995,-0.0484447292913081,0.000193119601343134,0.133959924900862,-0.783757655444464,0.0921242119226132,1.02296832353453,-0.210934524534467,-0.173868100837251,116.97,0
157901,-1.71619744078076,2.19590069722008,-1.43133986110361,0.826001188809166,0.0809214640325466,-0.523320201620366,0.251037184169182,1.16411936715498,-1.01633330137333,0.110172104493274,-0.0704250578982231,0.99270405150433,-0.0812494106723119,1.47442938168691,-1.07058596912208,-0.583757163705439,0.309390186332102,0.313037614177102,1.09320727774172,-0.0195425979073825,0.199890206005182,0.629591421397521,-0.214343368362719,-0.380159132547274,0.203338776521147,-0.356621893747678,0.305434316400816,0.118843965167719,21.82,0
4250,1.01598189195703,0.254365413366721,0.620038757927945,1.49460356655919,0.470163144353167,1.25592243080307,-0.226799459306002,0.295974720939254,1.41147314321717,-0.664401092369777,1.58631682783907,-1.12645870459656,2.2476986498977,1.44099121765213,-0.113143575180978,-1.86287511716758,1.99180868627233,-2.41358788279666,-1.89031748392887,-0.310060594868225,-0.133387580998227,0.273829048179801,0.0838199992094743,-0.666218986581373,0.385798228425459,-0.274220652326891,0.075576051206245,0.00201226391908164,1.0,0
73885,-1.20100601009641,-1.68755652870475,-0.492950917317917,-0.267968794998247,-2.31456721287923,0.10091227852142,3.6060736241319,-0.485477635193535,-0.266960800421253,-1.43061410035855,-0.699324292597418,-0.0971196837439025,-0.0458198534383497,0.0599140912286286,-0.416639962219362,0.0452231465186536,-0.255398311439605,-0.370314212236726,-0.430208983432361,1.62140885272873,0.463695859698216,-0.0140642256507181,1.82790800293486,0.354704962979882,0.28444084612483,0.904231902398013,-0.426764372693885,-0.0382486877239346,823.0,0
121814,-1.32268800313846,0.687428956932842,0.581778931659786,-2.06530638038972,-1.14950261084116,-0.700611025682661,0.219283676481908,0.350220082867356,-0.680576461529697,-0.557339513130352,-0.705470353882358,-1.04296412122627,-0.180191887431032,-1.6532551805285,-0.190549585919777,2.04397887443555,0.963356072650066,-0.855168822328322,-0.228664991485469,0.0956303261931827,-0.210845505167159,-0.618725728456336,-0.131961141820234,-0.169727580485499,0.612324544656271,-0.42063345993545,0.126134862311495,-0.0305467216589118,123.0,0
157750,-1.1444852175499,1.46634408900666,-0.365784503068063,-0.793915880823082,0.434679597323906,-0.488924822882275,1.30281343071596,-0.101746728101585,-0.323897576430386,-0.788616361937625,0.821229290531026,0.0679061110252029,-0.486895558605613,-0.604478444778123,-0.0255427173172512,0.441752999679591,0.0722325252297329,1.20462834075134,-0.127632979870371,-0.297017271636033,0.316754219071224,0.891904945925574,-0.530348541022318,-0.458556915769809,0.26186228984748,-0.168980246885882,-0.653336386174846,-0.176615450812176,89.95,0
132701,2.08009134558746,0.20821410437632,-2.13597994424763,0.418251698903406,0.689833037316837,-0.950881948561521,0.385408650445128,-0.306525872352973,0.365020108636916,-0.430648299503702,-0.671928193670219,-0.00480823866187766,0.0199793978421503,-0.94433532971475,0.130709125914525,0.255724119534055,0.631374868175248,-0.13542518513625,0.0666009448815152,-0.127142797523123,-0.251034513536444,-0.618797902427885,0.186276499839954,0.38974624552929,-0.0224439794259184,0.347320404220044,-0.076801392009056,-0.0336932788831222,13.9,0
55349,-3.56290207385694,-0.802334170524442,0.837477376999203,0.793167856181227,1.01231793123466,-1.46984188997199,-0.893466004824182,0.947874888656277,-0.521489276919081,-0.757287740920549,-0.728213442142797,0.0969221211427228,-0.536398732449779,0.98652639112021,0.883035099575302,0.459184775322964,-0.0388611595309091,-0.418103647632907,-1.25056072104599,-0.38747568468106,0.0021029998991229,-0.371112929855566,-0.977565040013328,0.117802101070895,0.305667420019822,-0.497665154798396,0.372298035072295,-0.668968023567595,46.0,0
151152,1.85666611168406,-1.43623374003483,-0.967592913894849,-1.25881838280713,-0.087987162042886,1.73591795096508,-1.21998622942336,0.535427965320814,-0.177014518803635,0.692268658074133,1.0012278294565,0.345704230210219,0.355413476442241,-0.223126653421501,0.373182205548741,0.816245996653653,0.421020297607325,-2.0987269947567,0.0821032151848506,0.141056697603251,0.0980539842731753,0.116744779005639,0.321570564415936,-0.965369187897576,-0.664708110847795,-0.414423278647828,0.0349766242801426,-0.0434947636993182,109.0,0
113186,2.03293273797768,-0.181335528199736,-1.43274883940801,0.0971403991248145,0.0953889745937948,-0.669657161795345,-0.0348836514212853,-0.069002762272608,0.707911735748559,0.112322726881187,0.764475580489289,0.22904325045499,-1.49170575606704,0.964379276548312,0.354732525469325,-0.0187497833649326,-0.695278950516297,0.765471373739621,0.0918372894592473,-0.310767559409569,0.303570719887616,0.915158254662368,0.026366904136456,0.748202097175192,0.264753116538498,-0.470683298487873,-0.00963137610837808,-0.0595595159201967,1.0,0
35931,1.18141544814379,0.117679073376388,0.593903659948779,0.662767538528823,-0.549257533262662,-0.731596054661466,-0.0692061319261553,-0.0321462600874732,0.171178522386193,-0.0835237033873946,0.125344917173993,0.0252099157796932,-0.771152315271159,0.489703367244128,1.37151800147539,-0.0367139117748397,0.0320303504901898,-0.972615236610264,-0.595568788948207,-0.187718340314168,-0.216200748601824,-0.655880726345617,0.213037330751504,0.367623745386769,0.0645760894383891,0.106766100332177,-0.0199210077874229,0.0178293662673184,7.99,0
136571,2.27273472560869,-1.37443926987884,-1.70787168273779,-1.7553658348603,-0.640298546126744,-0.439820090164648,-0.77597281686771,-0.12912315559279,-1.63142653473241,1.79310599710527,0.205737379063991,-0.838274456738052,-0.813425311274475,0.242079873987186,-0.998866272155245,-0.533053662729583,0.321547684933371,0.27965027473161,0.506087068917533,-0.424453010368309,-0.280378108992142,-0.485542004086687,0.210969701428384,0.292436538266676,-0.0813040619708641,-0.266680096348833,-0.0396648378059066,-0.0647680159678219,41.53,0
77013,-0.577797493417698,0.452587899934529,1.4287895478062,-1.14093724761036,-1.24656219323474,-1.08114698568604,-0.0725759783863471,0.265601636457168,-1.6027945512301,-0.113362910379857,-0.166568583065155,-0.464674128157188,0.362527047868125,0.0213606578586559,0.480284319615684,1.14089376410796,0.518130951678268,-1.49586492112371,0.64281194068359,0.110944446222798,0.0725324927224623,-0.138104173903558,0.173863041502934,0.680386882534331,-0.225850432182375,-0.540622362699633,-0.0750838433669696,0.00736665131683699,49.65,0
61212,-0.637609149425165,0.813732139159499,0.566288458606443,-0.629230092428565,1.26243871063986,-0.832801685674949,1.34688077664993,-0.135563011746588,-0.567078253525298,-0.874307014386191,-0.870170427270235,-0.00645003055790554,-0.152813235775544,0.389068448789453,-0.38296065135004,0.141445256146759,-0.843639128382117,-0.70955969282749,-2.10121038700795,-0.265880888615619,0.175889390443881,0.39998554561606,-0.135960640168593,-0.294021055002972,-0.0511256561072995,-0.675869781701049,0.116874325123889,0.160863449233192,24.99,0
97458,1.90976608342308,-0.554207430988196,0.0697715458592788,0.367476986422889,-0.75979690397896,0.140086065921511,-1.04071716865332,0.103200020546453,2.41748850068826,-0.236555350159494,1.36941929543271,-1.54918575629288,1.98470969071171,1.25481088192403,-0.649576163627164,0.964103199503775,-0.332253047002889,0.93510200077501,-0.0565401558359327,-0.124754526477692,-0.0766076489608774,0.0914173353495862,0.232678316976715,-0.520927451390499,-0.594341077682843,0.449209916652809,-0.047934221247482,-0.0536453630701174,39.0,0
25362,-1.1925467001019,0.715833372427566,1.55615330591986,0.620500440358398,0.210861437090318,0.0483267131361571,0.881362430081939,0.113031737938419,-0.409085390549753,-0.183695630327529,0.428334261319583,0.309464774601964,-0.846312030087621,0.175002282121728,-1.05110458206025,-0.230738622129669,-0.303313926327819,0.332602722050891,0.63206228345591,0.0753735499243299,-0.0886141740544993,-0.114110368218701,-0.342898352899674,0.00633614306785606,0.712229820675553,-0.297095557991804,0.192253157143175,0.129073512229236,92.0,0
124856,2.15157866366902,0.102196546309099,-2.67140823706059,-0.0315690040930293,1.10878468115652,-0.93736593490954,0.818577280269374,-0.41168443271079,-0.313768859790064,0.406108377183817,0.524027922668816,0.47400621915039,-0.519334962678538,1.04919083323016,-0.84030945894354,-0.443489585389913,-0.460274813259612,-0.0656230556577832,0.541103262812942,-0.212594250361261,0.272171748233138,0.894229416621086,-0.187163088432844,0.460183320074005,0.647517080902673,0.989200925264793,-0.15732360045744,-0.105367512892998,2.0,0
42286,-2.77631482473093,0.797292269725842,0.377073349877019,-1.25607378545932,0.08952050726632,-1.07105911918092,0.383457370520711,0.0294686703649988,1.07857638860405,0.987391551046564,-0.175249561019684,-0.0589815892586004,-0.288988159220935,-0.304186225476209,0.877630049546484,0.212753152709077,-0.424517228460933,-0.974779728869124,-0.987093853038494,-0.551286303013266,-0.43651694806317,0.0642464273402335,0.669448736257589,0.121330751955197,-0.00412814365356484,0.74393635634288,-0.376254571993839,-0.743229357916509,0.77,0
78348,-0.505243437025929,-0.468149009446788,1.85636693639521,-2.69867919561238,-0.172314118352964,-0.486875089218549,0.0662436058731469,-0.530081546974969,-1.91413650728932,1.43345584995616,-1.04135404340764,-1.02440649148333,1.54159795692504,-1.26246405274164,0.145816398845035,-0.0207148674767123,-0.40290214786192,0.085429134169635,-0.479473577121028,0.00640889679319429,-0.468631648758315,-0.594771605310718,-0.195782367062555,-0.495622266334142,-0.0914278089100798,-0.5652552639281,-0.090324922308218,-0.256945497628249,22.0,0
116426,-5.60217028163577,4.88623182734735,-4.28116139880846,-0.721403230139264,-3.09048348848479,-1.80246164076605,-2.43167590677365,3.94246712015814,0.330110088789685,0.638346129317892,-2.07218689008286,1.75907346848103,0.619308220448676,2.36366196624254,-0.602194584746635,0.84819817342766,1.0851259605401,-0.563143583639763,-0.438738424706103,0.2143845160371,-0.194462360781439,-0.894051756765824,0.603761841044878,-0.000707011809283814,0.221317285027524,0.174038900930215,-0.115257705485599,-0.155507232480062,8.99,0
79555,0.952911825857114,-1.30342546071793,0.977921880538349,-0.599889189457225,-1.26581540972004,0.829824417311845,-1.1677671736407,0.35172889762311,-0.496309225062004,0.499477496581671,1.72236129255527,0.809923108948562,0.901236003450761,-0.579554240622139,0.0979625714919638,0.771432434436606,0.58553789120781,-1.50225245057249,-0.0262265411517353,0.358545207197786,0.510345879558693,1.29620019422499,-0.190047600562343,-0.206572578722041,0.252485126227317,-0.0220997019386181,0.057504465504526,0.0349647338878392,152.12,0
63099,1.43975518686222,-1.13243339982949,0.689557583717844,-1.56614326372879,-1.38079473103446,0.192638590361315,-1.40232883324918,0.132130655377526,-1.92853914228844,1.5353362987504,1.21466943961369,0.0815639354188556,1.14809217001344,-0.414329769298982,0.34878576168814,-0.178679017904804,0.24694093943562,0.385713803136469,-0.390206209532566,-0.294126882472143,0.0030049682730551,0.45773799994204,-0.0293026568584459,-0.286978193841025,0.302776749721797,-0.072964234043975,0.0684298123340124,0.0114305752043552,10.4,0
54560,1.18760318686251,0.675821317022128,0.133102105203329,2.3736925720901,0.223832060407356,-0.532249588769518,0.43507854320891,-0.11308324836763,-1.25152215884098,0.918604738818602,1.0941301716681,0.347633996133016,-0.536347629979563,0.798558391334615,-0.449433775761067,0.544812674856479,-0.704184538994001,0.044716932370626,-0.594006603833473,-0.183176541858733,0.0313503670811603,0.0163087279042014,-0.111689644015478,0.316721430262894,0.686172686016077,0.0529164264808472,-0.0460626032687561,-0.00119305000688848,2.28,0
33072,1.52828189190775,-0.978856032608428,0.519316534486664,-1.45308411562065,-1.43705377774343,-0.624322972482494,-1.04701716108018,-0.175065117753186,-1.78115022822547,1.3981486047858,-0.787832547194363,-0.74211490271522,1.11499798111792,-0.508089014388211,0.736403719737626,-0.0664018682486352,0.21643624755545,0.0179130690015619,-0.0567484535120316,-0.266347397308482,-0.392916417696944,-0.763321294476869,0.107326093160321,-0.159184706674409,0.212719065220984,-0.381041370727593,0.0447958088584012,0.0266252576468735,18.0,0
73075,1.11162060015285,0.21708704514697,1.443322930012,2.66021413528947,-0.821056376207728,0.0593650760466685,-0.558434541632638,0.149645904679456,0.0455174128568637,0.561125389154161,-0.91681606158047,-0.130207191649702,-0.218190655410037,-0.245979130964167,0.176960482882961,0.801835264873172,-0.554768301486693,0.113558015920672,-1.06526462397636,-0.148792465975071,0.106806624286754,0.384143134174338,-0.0513364137870575,0.398893454514667,0.378696519822169,0.106302091840315,0.034494279157066,0.0355070669874626,12.93,0
148701,1.83330592783545,0.0676672383400311,-1.37839559975376,2.76920568551329,2.41988447685752,4.61674869274203,-0.825936349163131,1.16362858494715,-0.604812455271335,1.32267438778555,-0.567505233503608,0.0268700656036064,-0.188834066708761,0.0614931704139959,-0.692911023701543,0.868415587875999,-0.77557292238385,-0.904954511801748,-1.38325570475606,-0.194246956675299,-0.407899452047409,-1.26297308986604,0.525522640587009,0.595265294650112,-0.526525856544314,-0.490151126029757,0.0181281827319002,-0.0329281683952657,18.56,0
157168,-1.39530248403498,0.478265643017803,-0.584910960613626,-1.20152655456187,0.928544032307806,-0.743617818702403,0.755504223358866,-0.141396893690295,-2.1184994497648,0.182767531143268,1.30413086888995,-0.560244351115678,-0.135083915956469,-0.904164636665532,-0.653434051380925,0.322910435098241,1.73608228609569,-0.563111346864672,2.04482345248107,0.0478327525720457,0.282802829341341,0.903183218563714,-0.444694182160549,0.696438234356448,1.15348038110899,0.311670648919223,-0.662352609669748,-0.161005078756898,29.57,0
68756,1.18040906034152,0.123955351243518,0.681840312612714,0.708308348587915,-0.669594057008574,-0.859202749669179,-0.0947335430635613,-0.0263252838708686,0.203660920122345,-0.0716418806451983,0.257882426132039,-0.0678501020876213,-1.11069131678537,0.56059165869499,1.38872473692118,-0.0835283666120114,0.123948871828551,-1.0041758940971,-0.668871728054939,-0.228212618200379,-0.210438552693974,-0.638961460207677,0.248377719956565,0.565222441857547,0.0294762446942139,0.0957664362120075,-0.0202851935838795,0.0180323670528076,0.89,0
67477,-0.789694960726196,-0.24478867880656,2.94495367892203,-1.54009836839973,-1.26356801276536,0.661564377392271,-0.873816726742644,0.580727165480346,0.0520415397476898,-0.130893482824484,-0.120177273221883,-0.332807592361707,-1.07891695488601,-1.21727965726845,-2.52297985207047,1.03540606014009,0.356289448105279,-0.563953467358942,0.885420134883698,0.136784145036056,0.158270295528253,0.761934487608828,-0.453631184342412,0.0294099923639148,0.533604169204413,-0.105920563085001,0.3370657454805,0.114116417564897,2.07,0
125960,-0.263202088874029,0.688431337965189,-0.969562467516273,0.0979127364460875,1.36735337860585,0.310601745018942,1.59165008638156,-0.173892562769227,-0.504647228648027,-0.0583272905645768,-0.200259926127426,0.24312117366588,-0.46606023891283,0.487303332956047,-1.48702101491912,-0.203206871251098,-0.839189868267559,0.278420534895668,0.172286634359405,-0.325489800094396,0.0990777708646075,0.407513862071381,-0.0729151626268413,-0.124392371639417,0.369006761549259,-0.579658941788836,-0.206852778619637,-0.00390873483778497,97.0,0
169869,-2.41784626715344,2.47551061130138,-0.847624600138437,-1.3990137555133,0.238841825462665,-0.717515947435564,0.922487970098161,-0.0715287383042469,2.09835751426069,3.38379647910812,0.726143529352466,0.292611646408884,-0.90244703213074,-0.523474235604234,-0.73567383084997,-0.126974496674865,-0.879059290166581,-0.336334095909681,-0.0585583069529919,1.36602018867527,-0.631456560878692,-0.777009890713937,0.148508212105664,-0.469648442551042,0.0344563573943867,0.171771696209851,1.20272802771923,0.624284468977713,3.49,0
70337,-0.853232837314869,-0.17031817013754,2.52119619035693,0.572419129841214,-0.512646609507943,-0.207216606063818,-0.243029288973588,0.0906409021501367,-1.10910177603714,0.96774404523606,-0.406048638188625,-1.35309483044176,-1.4566389753133,0.10741334453363,1.95102567257078,-1.94459009849902,0.45892300582579,1.48959954779732,-0.695825103435962,-0.0522329541094729,-0.198716373392917,-0.0286169971002113,-0.0236996010087885,0.307340092637712,0.0711977351849202,-0.114594750186834,0.19322810470934,-0.0593662568107735,44.0,0
12417,-0.253000516473588,0.550852085343865,1.51776499157467,0.789378008465467,-0.553323899503816,-0.426552234274761,-0.0537263022110659,-0.138560642879357,1.7053977771497,-0.402013210258766,0.0391694356892658,-3.0662225389173,0.400787832963087,1.38356393469942,-0.179322204715346,-1.06273159809975,1.58245899178768,0.0577106544606887,2.00917832237156,-0.00695877053550447,-0.153579631657715,-0.0483797318926312,-0.0921542314057428,0.41224029797877,-0.45877181408077,1.23483055249354,-0.274281042839818,0.0698756857248584,12.8,0
152174,-0.31965096397199,1.6458855500083,0.413292490649761,4.46216347277503,0.781996324039698,-0.0647779952719635,0.956997903658158,-0.165420271006899,-1.82781164313323,2.01083170169767,-1.48864320353379,-1.71042085042774,-1.65921191492152,0.747374130362964,0.297664349545173,-0.699150873034425,0.459740647517151,0.226107814189657,1.22357226622832,0.105188528785116,0.330670011906248,1.10265346159902,-0.347783710685039,0.0606410790982549,-0.178502234026241,0.678669994056112,0.151470869065165,0.263007940627538,19.72,0
49495,0.957053660314264,-0.0936714127504493,1.64278100042527,3.01550876296165,-0.72967356072924,1.10454371785961,-0.670887391730249,0.380889322490118,0.628917043842961,0.178006138835695,-1.21612066065994,0.950207079827869,0.33800996835038,-1.03081542068504,-2.0552058487075,-0.528437771877654,0.515502773499631,-1.26150496193716,-0.568304138321904,-0.105344240012041,-0.249430513000205,-0.333175589792037,0.0229922276250925,0.111565558945751,0.342719653850668,-0.0362642896784242,0.0726644034202081,0.037875774370593,45.64,0
61357,0.808652341103931,-0.611527090713154,1.02703368055744,1.55411841692694,-1.19188416050233,-0.217791193840776,-0.35791819987712,0.0561247654674283,0.796401775674385,-0.146010611525323,-0.82239317460362,-0.0168749076900426,-0.543904968259832,-0.0862997324603626,0.678074943995803,0.338800502853476,-0.376504834791689,0.320117394726493,-0.540704165001225,0.199062834245933,0.228122606788408,0.380689414133463,-0.243432607314842,0.39279294874709,0.415004886988906,-0.259698076208322,0.0285680934929908,0.0666500930822974,190.5,0
27708,-1.97573343845457,-0.630427475772156,-0.198629268782906,2.89537025930849,0.463611748435679,1.59721533814451,1.33775049104685,-0.805563514299402,-1.50528579424088,1.01635681615102,0.150460020338474,-0.347885566715891,-0.144926770266497,0.661412947203143,0.827427953586033,0.267962917994474,-0.371334341848697,0.513305389097068,1.2478520618008,-0.0805991220582569,0.674262753602563,-0.123433999031579,0.03885644837937,-1.26883976472989,-0.28109231206156,0.294772833572119,0.888301884067268,0.00326325816922371,526.19,0
67329,-0.328625411883695,1.03610372441028,1.09903177267455,0.663110872107594,0.215033611877731,-0.314230525004234,0.596119526682969,0.12230991190244,-0.573569140179469,0.190124224296443,0.660364644484282,-0.25074029776085,-1.34242086189238,0.752408847439122,0.48862777318179,0.0209142325098961,-0.48542358243463,0.869028435399069,0.824061053822345,0.0659258350278872,0.12211704204567,0.431614618390566,-0.205828806339448,-0.0240743257297244,-0.226195899109169,-0.309652095373172,0.405422042464485,0.209115533646992,3.75,0
64051,-0.47077585534125,0.938311662377434,1.65083611860013,-0.091190574724705,-0.200861123727978,-0.705057757720204,0.557123824621776,0.116113353757293,-0.537974815411203,-0.119865087677704,1.33314616266305,0.241087648075401,-0.962405151608765,0.524777016956572,0.228394642754981,0.376745526373807,-0.520003040991208,0.184086559321544,0.23178467021489,0.0483430690795814,-0.172164186746275,-0.515969069839167,0.00484299160636661,0.492240407446192,-0.280406331143258,0.0439734990950741,0.2555546893314,0.111056975069124,4.7,0
50477,1.14731496980767,0.106364790342458,-0.0188997628580967,0.909517569769752,-0.234266582270269,-0.290336621861754,-0.195350924470042,0.0909874873059702,0.417814338647079,-0.600363586413554,0.947385684304024,0.540771202405307,-0.648461597659153,-1.29399452247402,-0.859091344164254,0.419752257132566,0.791152044354875,0.69695791206856,0.393595704125488,-0.0455298763180735,-0.145161790274542,-0.271835458886775,-0.157587264452454,-0.0563286555750618,0.53988396723501,0.413457230519162,-0.00910478807078797,0.0316727892222236,29.56,0
158366,1.91603019523555,-0.479599956696543,-0.347477757832838,0.35109614479536,-0.572149884860358,-0.090470832381259,-0.634145164385513,0.058198946852865,1.12522737997269,-0.0255963801261201,0.543036666997308,1.43582644469263,0.777080970081028,-0.15275718502825,-0.276263685345506,0.332514186973049,-0.902691030701244,0.714935172170929,0.164851777435925,-0.11554015574642,0.244777084632463,0.918246519714018,0.0413599590089641,-0.290779071208664,-0.0686645843933604,-0.217298305481583,0.0382346573308771,-0.0446964714713311,30.0,0
